id,SMILES,Tg,FFV,Tc,Density,Rg
81725470,*/C=C/c1cc(OCC(CC)CCCC)c(*)cc1-c1ccc(N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,,,0.242,0.969832402,13.49779574
469302506,*c1cccc(C(=O)Nc2ccc(Oc3cccc(Oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(-c8cccc9c8C(=O)N(*)C9=O)cc7C6=O)c5)cc4)c3)cc2)c1,,0.34972728,,,
1727933263,*Oc1ccc(NC(=O)CCCCCCCCCC(=O)Nc2ccc(*)cc2)cc1,,0.349997,0.3745,1.073694962,27.22066116
1903600886,*Nc1ccc2cccc3c2c1C(CC)=C(CC)[C@@H]3N*,,0.35278804,,,
1102195850,*Cc1ccc(CNC(=O)CCCCCCCCC(=O)N*)cc1,,0.34218034,,,
2058537463,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,,0.38030093,,,
1287697682,*c1ccc2cc(OC(=O)c3cccc(C(=O)Oc4ccc5cc(-c6nc7ccccc7nc6*)ccc5c4)c3)ccc2c1,,0.37114739,,,
1256957523,*CCOP(=O)(N=Nc1ccc(-c2ccc(N=NP(=O)(O*)OCC)cc2)cc1)OCC,,0.35913079,,,
2047303918,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6cccc(Oc7c(Oc8cccc9c8C(=O)N(*)C9=O)cc(C(C)(C)C)cc7C(C)(C)C)c6C5=O)cc4)cc3)cc2)cc1,,0.3876841,,,
766443404,*C(F)(F)C1(*)OC(F)(C(F)(F)F)C(F)(C(F)(F)F)O1,,0.33383626,,,
454931454,*Nc1cccc(-c2cc(-c3cccc(C)c3)c(-c3cccc(C)c3)c(-c3cccc(C)c3)c2-c2cccc(C)c2)c1N*,,0.37902645,,,
1409947542,*CC(*)(C)C(=O)OCCC1CCCCC1,,0.36923892,,,
361271652,*N[C@@H]1C=c2c([nH]c(=O)n2N*)=C1N,,0.31105409,,,
1101626993,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,0.37953912,,,
747034836,*c1cc(N=Cc2ccc(F)cc2)c(O)c(*)c1C,,0.39302909,,,
1026090267,*CCCCCCNC(=O)CC(=O)N*,,0.32199305,,,
1780220643,*CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,,,0.3349999999999999,0.94573393,19.75537697
1344203582,*c1ccc(-c2sc(-c3ccc(-c4cc(CCCCCCCCCCCC)c(*)s4)cc3)cc2CCCCCCCCCCCC)cc1,,0.42148672,,,
1777622609,*CC(*)C(=O)OC(C)CC(C)C,11.47675289,,0.207,0.905312834,11.11375504
612321381,*Oc1ccc(C=CC(=O)c2ccc(Oc3ccc(C(C)(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,,0.37609357,,,
1245320293,*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C,,0.37828298,,,
1401907543,*C(=C(C#N)c1ccc(C(=O)OC2CCN(*)CC2)cc1)c1ccc(OC)cc1,,0.38086854,,,
1059731090,*c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.38213277,,,
1786072112,*Oc1ccc(C(C)(c2ccccc2)c2ccc(Oc3ccc(C(=O)C(=O)c4ccc(*)cc4)cc3)cc2)cc1,,0.38132966,,,
1723062866,*CC(*)(C)C(=O)OCCCCOc1ccc(OC(=O)c2ccc(-c3ccc(OC)cc3)cc2)cc1,,0.34182885,,,
2070158798,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(Br)cc2)cc1,,0.36519909,,,
419730462,*CCCCCNC(=S)N*,,0.36013805,,,
1871349402,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=NN=Cc4ccc(*)cc4)cc3)cc2)cc1,,0.37217659,,,
1851184285,*OC(=O)CNC(=O)CNC(=O)CCCCCCCCC(=O)NCC(=O)NCC(=O)OC1COC2C(*)COC12,,0.31199652,,,
1012244611,*c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6nc7cc(-c8ccc9nc(-c%10ccccc%10)c(*)nc9c8)ccc7nc6-c6ccccc6)cc4)C5=O)cc3C2=O)cc1,,0.41170662,0.224,1.081627625,22.18257973
846390932,*Nc1ccc(/C=C/c2ccccc2/C=C/c2ccc(N*)cc2)cc1,,0.35311635,,,
592184260,*Cc1ccc(*)cc1,,,0.267,,
1039049249,*Oc1cc(C)c(C(c2cc(C(C)C)c(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2C)c2ccccc2C(=O)O)cc1C(C)C,,0.41139,,,
329844440,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,,0.38825862,,,
1362818896,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(C(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,,0.39211202,,,
338143659,*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccc(Oc5ccc(NC(=O)c6ccc(N7C(=O)c8ccc(C(*)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)cc5)cc4)cc3)cc1)C2=O,,0.35983591,,,
611474327,*CC(*)c1cc(C(F)(F)F)ccc1C(F)(F)F,,0.37028401,,,
525571828,*C(=O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(*)s5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,,0.39472012,,,
2003333074,*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,,0.37842036,0.381,,
32316139,*CCN(*)C(=O)c1cc(F)cc(F)c1F,,0.33952456,,,
1836411379,*c1cc(SCCCCCC)c(*)s1,,0.43728421,,,
681043697,*N[C@H]([C@H](N)CO)[C@@H](C=O)N*,,0.29472279,,,
1583883601,*Nc1ccc([C@@](C)(c2ccccc2)c2cccc(N*)c2)cc1,,0.35514854,,,
1729688245,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(Oc4ccc(O*)cc4)cc3)cc2)cc1,,0.34329551,,,
812088904,*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1-c1ccc(Cl)c(C(F)(F)F)c1,,0.38008742,,,
691154706,*CC(*)(CC(=O)OCCCC1CCCCC1)C(=O)OCCCC1CCCCC1,,0.37003556,0.199,,
1493417341,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(c4ccc(C(*)=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,,0.36851832,,,
141066783,*c1ccc(NC(=O)Nc2ccc(NC(=O)Nc3ccc(-c4nc(C#N)c(C#N)nc4*)cc3)cc2)cc1,,0.3670318,,1.154810331,19.52705482
1208969128,*Nc1cc(NC(=O)c2cccc(C(*)=O)c2)cc(-c2nnc(-c3ccccn3)o2)c1,,0.38233539,,,
1512714339,*CC(*)(C)C(=O)OCCCCCCOc1ccc(N=Nc2ccncc2)cc1,,0.36156812,,,
952804603,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)Oc1c(C)cc(-c2cc(C)c(*)c(C)c2)cc1C,,0.39230829,,,
873401341,*Oc1ccc(NC(=C(C#N)C#N)c2ccc(C(Nc3ccc(*)cc3)=C(C#N)C#N)cc2)cc1,,0.401116,,,
1396011418,*Oc1ccc2c(c1)C(C)(c1ccc(OC(*)=O)cc1)CC2(C)C,,0.37135373,,,
1685057897,*OCCCCOC1COC2C(OC(=O)CCCCC(=O)OC3COC4C(*)COC34)COC12,,0.33206648,,,
776515253,*C(=O)N(*)CCCCCC,14.34014558,,,,
1256351112,*Nc1ccc(C2(c3ccc(N*)cc3)c3cccc(C)c3-c3cccc(C)c32)cc1,,0.3731668,,,
1759526318,*CC(CCCCCCCCCC)C(CCCCCCCCCC)COC(=O)c1ccc(C(=O)O*)cc1,,0.37919414,,,
2026869258,*c1ccc(Oc2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.37709986,,,
98940224,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4ccc(-c5ccc(C(=O)Nc6ccc(*)cc6)c(C)c5)cc4C)cc3)cc2)cc1,,0.36387145,,,
1487203237,*CCCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,,,0.347,,
790828475,*Nc1ccc(C(c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,,0.3504904,,,
1459842972,*N[C@H]1OC(N)(N*)NC1=O,,0.29071263,,,
2002293555,*CCCCCCCCCCCSCCCCCCCCCCS*,,,0.352,,
680864768,*Nc1ccc([C@H](CCC)c2ccc(C3(c4ccc([C@@H](CCC)c5ccc(N*)cc5C)cc4)CCC(CC)CC3)cc2)c(C)c1,,0.37733794,,,
712239619,*CCCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCCCNC(=O)C(=O)N*,,,0.3315,0.973462542,22.44231118
1161669930,*C1CC2C3CCC(C3)C2C1*,,,,0.88601111,12.5969108
298003696,*Nc1c(C)c(C)c(C(=O)c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c(C)c1C,,0.37168327,,,
773706830,*Nc1cccc2c(N*)c3ccccc3cc12,,0.34219547,,,
1527864576,*c1ccc(Nc2ccc(C3(c4ccc(Nc5ccc(S(*)(=O)=O)cc5)c(C)c4)c4ccccc4-c4ccccc43)cc2C)cc1,,0.42014539,,,
84183521,*Nc1ccc([C@H](CCC)c2ccc(C(CCCC)c3ccc([C@@H](CCC)c4ccc(N*)cc4)cc3)cc2)cc1,,0.36924197,,,
449447335,*Nc1ccc(C(c2ccc(C)cc2)c2ccc(N*)cc2)cc1,,0.35885814,,,
1715831147,*c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,,0.41936962,,,
2040580299,*Oc1ccc(Oc2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,,0.37740838,,,
1783140001,*CCCC=C(*)c1ccc(Cl)cc1,,0.38684815,,,
1649223775,*NC(C)CC(*)=O,,0.32169997,,,
1769343674,*Nc1ccc2c(c1)C(c1ccccc1)(c1ccccc1)c1cc(N*)ccc1-2,,0.37169398,,,
974543233,*C1C(=O)N(c2ccc(O[Si](C)(C)C(C)(C)C)cc2)C(=O)C1*,,0.42394222,,,
1386480271,*CC(*)n1c2ccccc2c2cc3ccccc3cc21,,0.38102074,,,
66797597,*Nc1ccc(-c2ccc(C(=Cc3ccccc3)c3ccc(-c4ccc(N*)cc4)cc3)cc2)cc1,,0.36634183,,,
20039468,*Oc1ccc(-c2ccc(-c3ccc(Oc4ccc(C(=O)c5cccc(C(=O)c6ccc(*)cc6)c5)cc4)cc3)cc2)cc1,,0.36836692,,,
1049514979,*Nc1ccc([C@H](C)c2ccc(C(C)(c3ccc([C@@H](C)c4ccc(N*)cc4C)cc3)C3CCCCC3)cc2)c(C)c1,,0.37519578,,,
1970056455,*Nc1cc2c3cccc(-c4ccc(C)cc4)c3c3c(-c4ccc(C)cc4)c(N*)c4ccccc4c3c2c2ccccc12,,0.38290568,,,
2092674324,*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(=O)O*)c1OCCCCC,,0.34076472,,,
1914954895,*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4cccc(Oc5ccc(NC(=O)c6ccc(*)cc6)cc5)c4)cc3)cc2c1,,0.35277036,,,
566589613,*c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C4(*)c5ccccc5Oc5ccccc54)cc3)cc2)cc1,,0.3739272,,,
1701051836,*Nc1cc(C)c(Cc2ccc(CCCCCCCCCCCc3ccc(Cc4c(C)cc(N*)cc4C)cc3)cc2)c(C)c1,,0.36060547,,,
2049646481,*NNC(=O)c1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C)cn2)C3=O)cc(C(=O)NNC(=O)CC(*)=O)c1,,0.33031505,,,
936348759,*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F,,0.32043251,,,
1978702733,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(C(OC)(C(F)(F)F)C(F)(F)F)c4)cc3C(OC)(C(F)(F)F)C(F)(F)F)cc2)cc1,,0.37975399,,,
1781926636,*CCCCCCOc1ccc(C=Cc2ccc(O*)cc2)cc1,,0.36660231,,,
1448341292,*Oc1c(-c2ccccc2)cc(*)cc1-c1ccccc1,,,,1.041525617,16.01472431
434366510,*CCCCOC(=O)C1CCC(C(=O)O*)CC1,,0.34010105,,,
169172468,*c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6)cc5)cc4C3=O)cc2)cc1,,0.37649698,,,
1539719616,*CCC1C(=O)N(CCCCCCCCCCCC)C(=O)C1*,,0.37602495,,,
1266997255,*CCOC(=O)c1ccccc1C(=O)O*,,0.3271084,,,
295260492,*C[Si](*)(C)CCCOCCOCCOC,,0.36062899,,,
2055219346,*Oc1ccc(-c2ccc(OC(=O)c3ccc(C(*)=O)cc3Oc3ccc(C(C)(C)c4ccccc4)cc3)cc2)cc1,135.0490958,,,,
712525184,*CC(*)c1cc(C(=O)Oc2ccc(OCCCCCC)cc2)ccc1C(=O)Oc1ccc(OCCCCCC)cc1,,0.36539229,,,
1753371685,*C(=Cc1cc(OC)c(C=C(c2ccc(*)cc2)c2ccc(C(F)(F)F)cc2)cc1OC)c1ccc(C(F)(F)F)cc1,,0.40216642,,,
2109042008,*CC(*)c1ccc(S(=O)(=O)O)cc1,,,,1.219503167,14.50652497
2044694871,*CC(CCCCCC)C(CCCCCC)COC(=O)c1ccc(C(=O)O*)cc1,,0.37457172,,,
59967073,*Nc1cccc(NC(=O)CCCCC(*)=O)c1,,0.32263599,,,
648602021,*c1ccc(Nc2ccc(C3(c4ccc(Nc5ccc(S(*)(=O)=O)cc5)c(F)c4)c4ccccc4-c4ccccc43)cc2F)cc1,,0.40886141,,,
991575324,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,,0.3668584,,,
1238107253,*c1cc(N2C(=O)c3ccc(Oc4cccc5c(Oc6ccc7c(c6)C(=O)N(*)C7=O)cccc45)cc3C2=O)cc(C(F)(F)F)c1,,0.37819795,,,
233996434,*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)(CC)C1=O,242.6534046,,,,
798438482,*OC1CCC(OC(=O)c2ccc(C(*)=O)cc2)CC1,,0.35770119,,,
1670434070,*c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5cc(-c6ccccc6)c6cc(-c7ccc8nc(*)cc(-c9ccccc9)c8c7)ccc6n5)cc4)cc3)cc2)cc1,,0.40260098,,,
2128329222,*CCN(*)C(=O)CSC,,0.36204137,,,
329479579,*Nc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccc(N*)cc2)cc1,,0.37080803,,,
1641679741,*Oc1cccc(OC(=O)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)c1,,0.34914542,,,
433063842,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4cccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)cc3)c(C(F)(F)F)c1)C2=O,,0.37864052,,,
2015484909,*CCCCCCOC(=O)OCCCCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,,0.35651223,,,
978144128,*CNC(=O)OCC(OC(=O)NCc1ccc(*)o1)c1ccco1,,0.32715503,,,
1359130105,*c1cccc(N2C(=O)c3cccc(Oc4ccc(Oc5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)cc4)c3C2=O)c1,,0.36431938,,,
1265296504,*c1cc(C(=O)OCC)cc(N2C(=O)CC(C3Cc4ccccc4C4C(=O)N(*)C(=O)C43)C2=O)c1,,0.36068687,,,
1645416728,*CCC1C[N+](C)(C)CC1*,,0.77709707,,,
745635632,*Nc1ccc2ccccc2c1-c1c(N*)ccc2ccccc12,,0.35275725,,,
1723039756,*CCCCOc1ccc(C(=O)Nc2cccc(P(=O)(c3ccccc3)c3cccc(NC(=O)c4ccc(O*)cc4)c3)c2)cc1,,0.35398022,,,
1662427032,*Nc1ccc([C@H]2C=C[C@](N*)(c3ccccc3)C=C2)cc1,,0.34408307,,,
1437455994,*CC(*)c1cccc2ccccc12,,,0.194,0.993182994,12.95937506
1108204726,*c1cc(*)c(O)c(/C=N/c2ccc(N3CCOCC3)cc2)c1,,,0.266,1.120600809,15.17923007
1235337223,*NC1=N[C@H](N*)N(CO)C(N)=N1,,0.29102826,,,
1388289215,*CCCCNC(=O)C(=O)N*,,0.29824188,,,
1843486758,*CC(*)OC(=O)C(F)(F)C(F)(F)F,,0.31968743,,,
1871148344,*C(C)=C(*)SCCCCCC,,0.41450621,,,
1590491705,*c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(N4C(=O)c5ccc(-c6c(-c7ccccc7)c(-c7ccccc7)c(-c7ccc(Oc8ccc(-c9c(-c%10ccccc%10)c(-c%10ccccc%10)c(*)c(-c%10ccccc%10)c9-c9ccccc9)cc8)cc7)c(-c7ccccc7)c6-c6ccccc6)cc5C4=O)cc3)c1)C2=O,,0.39872119,,,
1086507513,*N[C@H]1CC[C@H](C(C)([C@H]2CC[C@H](N*)CC2)C(C)(c2ccc(N)cc2)c2ccc(N)cc2)CC1,,0.36049082,,,
182963487,*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4cccc5cccc(C(=O)c6ccc(*)cc6)c45)cc3)cc2)cc1,,0.37806189,,,
222724508,*CC(*)c1ccccc1C(=O)OCCC,,,0.1929999999999999,,
1886122212,*c1cccc(N2C(=O)c3c(c(-c4ccccc4)c(-c4ccc(-c5c(-c6ccccc6)c6c(c(-c7ccccc7)c5-c5ccccc5)C(=O)N(*)C6=O)cc4)c(-c4ccccc4)c3-c3ccccc3)C2=O)c1,,0.40285213,,,
1549802812,*CC(*)c1cc(C(=O)OCCCCCCCCCC)ccc1-c1ccc(OCCCCCCCC)cc1,,0.39428806,,,
1788326945,*CC(*)(C)C(=O)OCc1ccc(F)cc1F,,0.3435113,,,
695348815,*/C=C/c1cc(CCCCCC)c(/C=C/c2ccc(*)cc2)cc1CCCCCC,51.04706134,,,,
1064842298,*c1ccc(OCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCOc2ccc(-c3nnc(*)s3)cc2)cc1,,0.37562329,,,
367931242,*CCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1,,0.33070211,,,
2024808471,*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,,0.33493908,,,
639748056,*C(=S)Nc1ccc(Oc2ccc(NC(=S)N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,,0.3660155,,,
1469495249,*C(=O)Oc1ccc([Si](C)(C)c2ccc(OC(=O)c3ccc(*)s3)cc2)cc1,,0.37656746,,,
842167683,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCC(c%10ccccc%10)CC9)cc8)cc7C6=O)cc5)cc4)CC4CCC3C4)cc2)cc1,,0.38120517,,,
756521912,*CCCC(C)(C)CNC(=O)CCCC(=O)N*,,0.33531412,,,
1033105320,*CCCCCC(*)CCCCCCCCCCCC,,,0.381,,
1588401171,*Nc1ccc(C(CCC(c2ccc(N)cc2)c2ccc(N*)cc2)c2ccc(N)cc2)cc1,,0.35794575,,,
1642318561,*Nc1ccc(C(C)C)c(-c2cccc(-c3cc(N*)ccc3C(C)C)c2)c1,,0.3756884,,,
1897678696,*Nc1ccc(-c2cc(-c3ccc(N)cc3C)cc(-c3ccc(N*)cc3C)c2)c(C)c1,,0.3665509,,,
1535224949,*C(=O)c1cc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)(C(F)(F)F)C(F)(F)F)cc2)C3=O)cc(C(C)(C)C)c1,,0.38923634,,,
170253465,*Oc1cccc(Oc2cccc(*)n2)c1,,0.35077616,,,
699184717,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4c(C)ccc5c(C(=O)c6ccc(*)cc6)c(C)ccc45)cc3)cc2)cc1,,0.39186106,,,
1653668180,*CC(*)(C)C(=O)Oc1ccc(C)cc1C,,0.36833301,0.157,0.95674619,12.26970455
1097591808,*c1ccc(-c2cc(-c3ccc(OCCCCCC)cc3)cc(-c3ccc(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc(*)ccc4-5)cc3)c2-c2ccc(OCCCCCC)cc2)cc1,,0.39702352,0.29,0.887994076,19.66529502
459974276,*CC(*)C(=O)OC(C)CCC(CC)CCCC,,,0.212,0.861701744,10.36326711
1533241544,*c1ccc(C(c2ccc(N(*)c3ccc(C)cc3)cc2)c2ccc([N+](=O)[O-])cc2)cc1,,0.42700988,,,
873453731,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)c3cc(*)ccc3n4C)cc2)cc1,73.83261176,,,,
1848203526,*c1cc(C(=O)NCCCCCCCCCC)cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,,0.36805739,,,
479722574,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4oc3=O)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,,0.37512848,,,
917149837,*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc(*)cc7C6=O)cccc45)cc2)C3=O)n1,,0.35579291,,,
226520604,*CC(*)(C)C(=O)Oc1ccc([N+](=O)[O-])c(C)c1,,0.37079204,,,
238997456,*OC(=O)Oc1ccc(S(=O)(=O)c2ccc(OC(=O)OC3CC4CC(*)CC(C3)O4)cc2)cc1,,0.3395961,,,
1225921990,*Oc1ccc(C(=O)Nc2cc(SCCC#N)c(NC(=O)c3ccc(*)cc3)cc2SCCC#N)cc1,,0.36223788,,,
1253409024,*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)c1,,0.35906708,,,
270468068,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(S(=O)(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,,0.36832614,,,
1455433082,*CCN(*)C(C)=O,,0.32742534,,,
1570351096,*CC(*)(C)C(=O)OCCC1CCN(CCCCCCOc2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)CC1,,0.36030129,,,
859659419,*CC(CSCCCC)O*,,0.41461382,,,
1528389333,*CCCCCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCCCCCNC(=O)C(=O)N*,82.2677155,,0.4125,0.955200662,21.885982
63333676,*CCCN(Cc1ccccc1)C(=O)S*,,0.36838082,,,
1184730423,*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,,0.39753607,,,
348198056,*c1cccc(N2C(=O)c3ccc(Oc4ccc(-c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,,0.36818227,,,
161201125,*CC(*)C(=O)OC1CC(C)CC(C)(C)C1,,0.38012306,0.2205,0.909612952,11.78379961
712061261,*CC(CS(=O)(=O)CCCC)O*,,0.38279045,,,
11664621,*OC(COC(*)=O)COC(C)C,,0.35338284,,,
330440675,*Nc1ccc(-c2ccc(N*)c(-c3cc(-c4ccc(N)c(-c5ccccc5)c4)ccc3N)c2)cc1-c1ccccc1,,0.35788637,,,
1840821848,*CC(*)c1ccc(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,,0.35405781,,,
2025508516,*Oc1cccc(C(*)=O)c1,,0.34146211,,,
2130816588,*OC(=O)c1ccc(C(=O)OC2COC3C(*)COC23)o1,,0.35695181,,,
2078647419,*CCCCCCC1CC(CCC2CC(*)OC2=O)C(=O)O1,,0.33989367,,,
509241405,*CCCCCCN1C(=O)C(=Cc2ccc(C=C3SC(=S)N(*)C3=O)cc2)SC1=S,35.37444876,,,,
1314252641,*CC(O)COc1ccc(C(=O)c2ccc(OCC(O)COc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)cc2)cc1,,0.34542983,,,
1888415409,*c1cccc(N2C(=O)C(=O)N(c3ccc(Cc4ccc(N5C(=O)C(=O)N(*)C5=O)cc4)cc3)C2=O)n1,,0.36326196,,,
1229640212,*Nc1ccc([C@H](C)c2ccc(C3(c4ccc([C@@H](C)c5ccc(N*)cc5)cc4)CCC(CCCC)CC3)cc2)cc1,,0.36917749,,,
1903144609,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O,,0.37194181,,,
290244345,*Nc1cc(S(=O)(=O)c2ccc(O)c(N*)c2)ccc1O,,0.32138495,,,
201251785,*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C2(CCCCC2)C1=O,277.0792131,,,,
643189465,*Nc1c(-c2ccccc2)cc(-c2ccc(-c3cc(-c4ccccc4)c(NC(=O)c4ccc(C(*)=O)cc4)c(-c4ccccc4)c3)cc2)cc1-c1ccccc1,,0.38237528,,,
403135402,*CC(*)(C)C(=O)OCCCCCCCCOC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,47.48888608,,,,
186514002,*Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(*)cc2)cc1,,0.34336471,,,
1510186873,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(CCCCC)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,204.7640603,,,,
801852409,*Nc1ccc(C(c2ccc(N)c(CC)c2CC)c2ccc(N*)c(CC)c2CC)c(CC)c1CC,,0.39358562,,,
1300127001,*CC1(*)CC(=O)OC1=O,143.854555,,,,
1728252484,*CC(*)C(=O)OCCCCCCCCCCOc1cnc(-c2ccc(OC(=O)C3COC(C)(C)O3)cc2)nc1,,0.36105777,,,
1299554017,*CCCCCCCCCCCC(=O)N*,,0.37505502,0.3409999999999999,,21.42021733
